Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 15 2 0 0 0 0.0000
0 2 10 2 0 0 0 0.0000
0 3 19 1 0 0 0 0.0000
0 4 8 2 0 0 0 0.0000
0 5 12 1 0 0 0 0.0000
0 6 21 2 0 0 0 0.0000
0 7 18 2 0 0 0 0.0000
0 8 5 2 0 0 0 0.0000
0 9 4 2 0 0 0 0.0000
0 10 11 2 0 0 0 0.0000
0 11 1 2 0 0 0 0.0000
0 12 20 2 0 0 0 0.0000
1 1 15 1 7 2 1 4.7037
1 2 8 1 6 2 1 10.5224
1 3 21 1 2 1 1 5.8651
1 4 11 1 16 1 1 13.2625
1 5 19 2 24 1 1 3.2349
1 6 20 1 23 2 1 16.0477
1 7 5 1 17 1 0 9.0907
1 8 10 1 13 1 0 4.6391
1 9 4 1 14 1 0 5.1076
1 10 1 1 22 2 1 16.7283
1 11 18 1 3 2 0 6.4355
1 12 12 2 9 2 1 3.9579
