Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 18 1 0 0 0 0.0000
0 2 6 2 0 0 0 0.0000
0 3 11 2 0 0 0 0.0000
0 4 2 2 0 0 0 0.0000
0 5 21 1 0 0 0 0.0000
0 6 15 1 0 0 0 0.0000
0 7 3 1 0 0 0 0.0000
0 8 20 2 0 0 0 0.0000
0 9 8 1 0 0 0 0.0000
0 10 23 2 0 0 0 0.0000
0 11 10 2 0 0 0 0.0000
0 12 5 1 0 0 0 0.0000
1 1 6 1 24 2 1 5.4843
1 2 18 2 17 1 0 7.8840
1 3 20 1 19 1 0 10.3102
1 4 15 2 16 2 1 6.6140
1 5 10 1 7 1 1 10.6962
1 6 23 1 13 1 0 10.2015
1 7 11 1 12 1 0 4.5065
1 8 3 2 4 1 1 5.0084
1 9 2 1 9 2 0 10.0065
1 10 5 2 22 2 0 4.6607
1 11 8 2 1 2 0 9.2999
1 12 21 2 14 2 1 11.9605
