Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 11 2 0 0 0 0.0000
0 2 14 1 0 0 0 0.0000
0 3 23 1 0 0 0 0.0000
0 4 4 2 0 0 0 0.0000
0 5 16 1 0 0 0 0.0000
0 6 22 2 0 0 0 0.0000
0 7 18 1 0 0 0 0.0000
0 8 5 1 0 0 0 0.0000
0 9 13 2 0 0 0 0.0000
0 10 3 2 0 0 0 0.0000
0 11 19 2 0 0 0 0.0000
0 12 24 1 0 0 0 0.0000
1 1 18 2 20 2 1 2.8157
1 2 14 2 21 2 0 2.6198
1 3 16 2 1 1 0 4.4013
1 4 22 1 2 1 0 3.4768
1 5 23 2 7 1 0 7.1367
1 6 5 2 15 1 1 9.8576
1 7 11 1 9 2 1 1.1481
1 8 13 1 17 2 1 1.8022
1 9 24 2 6 1 1 1.6150
1 10 19 1 10 2 1 3.0105
1 11 3 1 12 2 0 4.5212
1 12 4 1 8 1 0 1.8064
