Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 20 2 0 0 0 0.0000
0 2 8 2 0 0 0 0.0000
0 3 11 2 0 0 0 0.0000
0 4 17 1 0 0 0 0.0000
0 5 4 1 0 0 0 0.0000
0 6 12 1 0 0 0 0.0000
0 7 3 1 0 0 0 0.0000
0 8 13 2 0 0 0 0.0000
0 9 9 2 0 0 0 0.0000
0 10 18 1 0 0 0 0.0000
0 11 14 2 0 0 0 0.0000
0 12 15 1 0 0 0 0.0000
1 1 9 1 1 2 1 3.6801
1 2 13 1 21 1 1 2.7242
1 3 8 1 22 1 1 1.8302
1 4 14 1 2 2 1 2.7469
1 5 11 1 19 2 1 1.8038
1 6 4 2 16 1 1 2.0907
1 7 18 2 23 1 1 1.2631
1 8 17 2 7 2 1 3.5001
1 9 20 1 6 1 1 2.0002
1 10 15 2 24 1 0 2.0599
1 11 3 2 5 1 1 1.3533
1 12 12 2 10 2 1 1.9772
