Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 23 1 0 0 0 0.0000
0 2 11 1 0 0 0 0.0000
0 3 21 1 0 0 0 0.0000
0 4 16 2 0 0 0 0.0000
0 5 19 2 0 0 0 0.0000
0 6 6 1 0 0 0 0.0000
0 7 13 1 0 0 0 0.0000
0 8 5 2 0 0 0 0.0000
0 9 20 2 0 0 0 0.0000
0 10 18 1 0 0 0 0.0000
0 11 24 1 0 0 0 0.0000
0 12 9 2 0 0 0 0.0000
1 1 16 1 17 1 1 2.6989
1 2 19 1 1 2 1 4.0129
1 3 13 2 4 2 1 2.3617
1 4 6 2 3 1 1 3.1312
1 5 24 2 14 2 1 3.6836
1 6 21 2 12 1 1 1.5745
1 7 5 1 2 2 1 1.3979
1 8 18 2 8 2 1 2.1797
1 9 23 2 22 1 1 1.2688
1 10 20 1 15 1 1 1.4006
1 11 9 1 10 2 1 2.7192
1 12 11 2 7 2 1 1.4898
