Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 3 1 0 0 0 0.0000
0 2 6 2 0 0 0 0.0000
0 3 18 1 0 0 0 0.0000
0 4 19 1 0 0 0 0.0000
0 5 16 1 0 0 0 0.0000
0 6 12 2 0 0 0 0.0000
0 7 10 2 0 0 0 0.0000
0 8 11 1 0 0 0 0.0000
0 9 22 2 0 0 0 0.0000
0 10 8 2 0 0 0 0.0000
0 11 21 1 0 0 0 0.0000
0 12 24 1 0 0 0 0.0000
1 1 11 2 5 2 1 4.4925
1 2 3 2 17 1 1 6.5198
1 3 22 1 7 1 1 2.2720
1 4 10 1 23 1 0 6.0298
1 5 6 1 20 2 0 4.9122
1 6 16 2 14 2 1 2.4361
1 7 18 2 15 1 1 7.7553
1 8 12 1 9 1 0 2.5873
1 9 24 2 1 2 1 6.3922
1 10 19 2 2 1 0 2.7882
1 11 21 2 4 1 0 2.8005
1 12 8 1 13 2 0 2.6953
