Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 24 1 0 0 0 0.0000
0 2 23 2 0 0 0 0.0000
0 3 2 2 0 0 0 0.0000
0 4 19 2 0 0 0 0.0000
0 5 8 1 0 0 0 0.0000
0 6 9 2 0 0 0 0.0000
0 7 15 2 0 0 0 0.0000
0 8 1 2 0 0 0 0.0000
0 9 7 2 0 0 0 0.0000
0 10 11 1 0 0 0 0.0000
0 11 20 2 0 0 0 0.0000
0 12 12 1 0 0 0 0.0000
1 1 1 1 6 1 1 4.2672
1 2 9 1 5 2 1 1.8891
1 3 23 1 14 2 0 6.7039
1 4 19 1 18 2 0 4.3936
1 5 24 2 10 2 1 3.6833
1 6 20 1 13 2 1 3.9201
1 7 15 1 21 2 0 6.0081
1 8 2 1 22 2 1 1.5234
1 9 8 2 3 1 0 4.9127
1 10 12 2 16 1 1 1.8764
1 11 7 1 4 1 1 3.7562
1 12 11 2 17 1 1 2.6526
