Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 14 1 0 0 0 0.0000
0 2 5 1 0 0 0 0.0000
0 3 18 2 0 0 0 0.0000
0 4 19 2 0 0 0 0.0000
0 5 3 1 0 0 0 0.0000
0 6 9 2 0 0 0 0.0000
0 7 1 2 0 0 0 0.0000
0 8 17 2 0 0 0 0.0000
0 9 23 2 0 0 0 0.0000
0 10 20 2 0 0 0 0.0000
0 11 8 1 0 0 0 0.0000
0 12 16 1 0 0 0 0.0000
1 1 1 1 21 2 0 3.4702
1 2 16 2 7 2 1 6.1059
1 3 19 1 12 2 0 3.9631
1 4 8 2 11 1 1 3.3923
1 5 17 1 24 2 1 4.9341
1 6 9 1 10 2 1 3.9943
1 7 18 1 22 1 1 5.1594
1 8 14 2 4 1 1 2.4087
1 9 5 2 6 1 1 3.6041
1 10 23 1 13 1 0 4.8344
1 11 20 1 2 2 1 5.4211
1 12 3 2 15 1 0 6.9642
