Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 12 2 0 0 0 0.0000
0 2 23 1 0 0 0 0.0000
0 3 4 1 0 0 0 0.0000
0 4 6 1 0 0 0 0.0000
0 5 7 1 0 0 0 0.0000
0 6 8 1 0 0 0 0.0000
0 7 1 2 0 0 0 0.0000
0 8 2 1 0 0 0 0.0000
0 9 15 2 0 0 0 0.0000
0 10 3 1 0 0 0 0.0000
0 11 16 1 0 0 0 0.0000
0 12 10 2 0 0 0 0.0000
1 1 4 2 21 2 1 6.0559
1 2 12 1 18 2 1 5.7546
1 3 8 2 14 1 1 1.5381
1 4 16 2 9 1 1 2.0743
1 5 7 2 11 1 1 5.5491
1 6 6 2 5 2 1 4.8681
1 7 10 1 24 2 1 3.9405
1 8 2 2 22 1 1 5.9916
1 9 1 1 17 2 0 2.6239
1 10 23 2 13 2 0 3.0957
1 11 15 1 19 2 1 7.3121
1 12 3 2 20 2 1 8.4500
