Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 24 1 0 0 0 0.0000
0 2 3 2 0 0 0 0.0000
0 3 22 1 0 0 0 0.0000
0 4 15 2 0 0 0 0.0000
0 5 9 2 0 0 0 0.0000
0 6 14 2 0 0 0 0.0000
0 7 2 1 0 0 0 0.0000
0 8 21 2 0 0 0 0.0000
0 9 10 1 0 0 0 0.0000
0 10 7 2 0 0 0 0.0000
0 11 13 2 0 0 0 0.0000
0 12 19 2 0 0 0 0.0000
1 1 21 1 17 2 0 8.2737
1 2 24 2 8 2 1 8.8937
1 3 7 1 4 2 1 3.0587
1 4 10 2 12 2 0 5.3608
1 5 9 1 5 1 1 6.1778
1 6 14 1 23 2 0 11.0312
1 7 13 1 11 1 1 11.3665
1 8 22 2 6 1 1 3.7168
1 9 19 1 1 2 0 4.8371
1 10 2 2 16 2 0 7.4261
1 11 15 1 20 2 1 3.0412
1 12 3 1 18 1 0 4.9137
