Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 6 1 0 0 0 0.0000
0 2 5 1 0 0 0 0.0000
0 3 15 1 0 0 0 0.0000
0 4 1 2 0 0 0 0.0000
0 5 22 2 0 0 0 0.0000
0 6 13 1 0 0 0 0.0000
0 7 2 1 0 0 0 0.0000
0 8 8 2 0 0 0 0.0000
0 9 23 2 0 0 0 0.0000
0 10 24 2 0 0 0 0.0000
0 11 20 1 0 0 0 0.0000
0 12 4 2 0 0 0 0.0000
1 1 13 2 21 1 0 2.7809
1 2 24 1 9 2 1 3.2686
1 3 5 2 7 2 1 3.3384
1 4 22 1 12 1 1 1.9893
1 5 1 1 11 1 1 2.1419
1 6 8 1 14 2 1 4.9204
1 7 15 2 10 1 1 8.2759
1 8 4 1 18 1 1 7.1542
1 9 23 1 19 1 1 4.7801
1 10 2 2 16 1 1 7.2847
1 11 20 2 3 1 1 1.7937
1 12 6 2 17 2 0 11.5467
