Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 21 1 0 0 0 0.0000
0 2 6 2 0 0 0 0.0000
0 3 9 2 0 0 0 0.0000
0 4 22 1 0 0 0 0.0000
0 5 24 2 0 0 0 0.0000
0 6 20 2 0 0 0 0.0000
0 7 14 1 0 0 0 0.0000
0 8 15 2 0 0 0 0.0000
0 9 10 1 0 0 0 0.0000
0 10 18 1 0 0 0 0.0000
0 11 16 2 0 0 0 0.0000
0 12 13 2 0 0 0 0.0000
1 1 18 2 23 2 1 3.3692
1 2 10 2 19 1 0 3.8435
1 3 20 1 3 2 0 2.3383
1 4 21 2 1 2 1 1.9393
1 5 14 2 7 2 1 1.4111
1 6 24 1 4 2 0 2.7107
1 7 13 1 5 1 1 1.7529
1 8 22 2 8 2 1 1.5122
1 9 9 1 11 1 0 2.4558
1 10 15 1 12 1 1 3.1156
1 11 6 1 2 1 1 3.0288
1 12 16 1 17 2 1 2.0990
