Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 21 1 0 0 0 0.0000
0 2 23 2 0 0 0 0.0000
0 3 6 2 0 0 0 0.0000
0 4 13 2 0 0 0 0.0000
0 5 5 2 0 0 0 0.0000
0 6 8 2 0 0 0 0.0000
0 7 24 2 0 0 0 0.0000
0 8 1 1 0 0 0 0.0000
0 9 14 1 0 0 0 0.0000
0 10 11 1 0 0 0 0.0000
0 11 16 1 0 0 0 0.0000
0 12 7 1 0 0 0 0.0000
1 1 1 2 20 1 1 9.1445
1 2 21 2 17 1 1 2.3256
1 3 16 2 9 1 1 2.1976
1 4 14 2 18 2 1 13.1380
1 5 5 1 22 1 1 6.4947
1 6 13 1 12 2 0 10.0254
1 7 11 2 3 2 1 9.1649
1 8 8 1 4 2 1 5.3223
1 9 23 1 15 1 1 7.8798
1 10 7 2 2 1 0 12.0599
1 11 24 1 10 2 1 4.3871
1 12 6 1 19 1 1 2.5734
