Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 13 2 0 0 0 0.0000
0 2 5 1 0 0 0 0.0000
0 3 14 1 0 0 0 0.0000
0 4 19 2 0 0 0 0.0000
0 5 22 2 0 0 0 0.0000
0 6 8 2 0 0 0 0.0000
0 7 16 1 0 0 0 0.0000
0 8 9 1 0 0 0 0.0000
0 9 4 2 0 0 0 0.0000
0 10 3 2 0 0 0 0.0000
0 11 1 2 0 0 0 0.0000
0 12 6 1 0 0 0 0.0000
1 1 8 1 21 2 1 3.3360
1 2 6 2 10 1 1 3.4071
1 3 4 1 12 1 0 6.3462
1 4 19 1 17 2 1 2.9335
1 5 9 2 23 1 0 2.6924
1 6 13 1 7 1 1 2.8916
1 7 1 1 2 1 1 3.4671
1 8 14 2 20 2 1 3.5017
1 9 3 1 11 2 1 3.8924
1 10 22 1 18 2 1 3.5820
1 11 16 2 15 2 1 4.0415
1 12 5 2 24 2 1 4.9174
