Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 3 1 0 0 0 0.0000
0 2 12 2 0 0 0 0.0000
0 3 23 1 0 0 0 0.0000
0 4 9 1 0 0 0 0.0000
0 5 15 2 0 0 0 0.0000
0 6 10 1 0 0 0 0.0000
0 7 19 1 0 0 0 0.0000
0 8 2 1 0 0 0 0.0000
0 9 13 1 0 0 0 0.0000
0 10 21 1 0 0 0 0.0000
0 11 11 2 0 0 0 0.0000
0 12 18 2 0 0 0 0.0000
1 1 21 2 5 2 1 2.7739
1 2 15 1 24 2 0 3.0348
1 3 9 2 6 1 1 1.2305
1 4 18 1 4 2 1 3.4166
1 5 3 2 8 2 1 3.5424
1 6 11 1 17 1 0 1.1887
1 7 10 2 16 2 0 4.5937
1 8 2 2 7 1 1 3.3659
1 9 13 2 20 1 1 1.6100
1 10 12 1 14 1 1 2.0301
1 11 23 2 22 1 1 2.9242
1 12 19 2 1 2 0 4.3728
