Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 23 1 0 0 0 0.0000
0 2 12 1 0 0 0 0.0000
0 3 14 1 0 0 0 0.0000
0 4 17 2 0 0 0 0.0000
0 5 5 1 0 0 0 0.0000
0 6 9 2 0 0 0 0.0000
0 7 16 1 0 0 0 0.0000
0 8 7 1 0 0 0 0.0000
0 9 20 2 0 0 0 0.0000
0 10 4 2 0 0 0 0.0000
0 11 8 1 0 0 0 0.0000
0 12 24 1 0 0 0 0.0000
1 1 14 2 19 2 1 1.9176
1 2 9 1 22 1 1 3.8733
1 3 7 2 10 1 1 3.5501
1 4 16 2 3 1 1 7.4466
1 5 12 2 11 1 1 2.6514
1 6 17 1 2 1 1 6.6246
1 7 4 1 15 1 1 5.7748
1 8 23 2 18 1 1 15.1524
1 9 5 2 1 2 1 3.6334
1 10 24 2 21 2 1 5.3681
1 11 20 1 6 1 0 8.5931
1 12 8 2 13 1 1 5.0326
