Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 19 2 0 0 0 0.0000
0 2 4 2 0 0 0 0.0000
0 3 16 2 0 0 0 0.0000
0 4 6 1 0 0 0 0.0000
0 5 3 1 0 0 0 0.0000
0 6 7 2 0 0 0 0.0000
0 7 2 1 0 0 0 0.0000
0 8 18 2 0 0 0 0.0000
0 9 1 2 0 0 0 0.0000
0 10 9 1 0 0 0 0.0000
0 11 5 1 0 0 0 0.0000
0 12 23 2 0 0 0 0.0000
1 1 16 1 20 1 1 4.2465
1 2 9 2 11 1 1 5.5533
1 3 23 1 24 2 1 7.1375
1 4 19 1 15 1 1 5.3581
1 5 3 2 10 1 0 5.7327
1 6 1 1 22 2 0 3.7812
1 7 7 1 17 1 0 8.3281
1 8 4 1 14 1 0 3.1839
1 9 6 2 13 2 0 4.3751
1 10 18 1 12 2 0 5.2773
1 11 5 2 21 1 1 3.2385
1 12 2 2 8 1 1 4.1401
