Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 22 1 0 0 0 0.0000
0 2 9 2 0 0 0 0.0000
0 3 20 1 0 0 0 0.0000
0 4 18 2 0 0 0 0.0000
0 5 17 2 0 0 0 0.0000
0 6 23 1 0 0 0 0.0000
0 7 2 1 0 0 0 0.0000
0 8 12 1 0 0 0 0.0000
0 9 21 1 0 0 0 0.0000
0 10 6 1 0 0 0 0.0000
0 11 13 2 0 0 0 0.0000
0 12 19 2 0 0 0 0.0000
1 1 13 1 8 2 1 4.6802
1 2 17 1 11 2 1 3.3679
1 3 21 2 1 1 1 2.4331
1 4 9 1 7 1 1 2.6148
1 5 6 2 4 1 0 11.6352
1 6 18 1 5 1 1 4.0165
1 7 12 2 10 2 1 3.8234
1 8 2 2 14 2 1 3.9357
1 9 20 2 16 2 1 6.1305
1 10 19 1 3 1 1 2.8735
1 11 22 2 24 1 0 5.0758
1 12 23 2 15 1 1 4.6043
