Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 1 2 0 0 0 0.0000
0 2 3 2 0 0 0 0.0000
0 3 2 1 0 0 0 0.0000
0 4 24 1 0 0 0 0.0000
0 5 17 2 0 0 0 0.0000
0 6 21 2 0 0 0 0.0000
0 7 13 1 0 0 0 0.0000
0 8 5 2 0 0 0 0.0000
0 9 16 2 0 0 0 0.0000
0 10 15 2 0 0 0 0.0000
0 11 18 2 0 0 0 0.0000
0 12 11 2 0 0 0 0.0000
1 1 18 1 19 2 1 3.0069
1 2 3 1 8 2 0 4.7763
1 3 5 1 4 1 0 6.0279
1 4 11 1 7 2 1 3.0629
1 5 16 1 12 2 0 6.0359
1 6 15 1 6 2 1 2.6195
1 7 21 1 14 1 0 2.8080
1 8 13 2 20 2 1 4.5135
1 9 2 2 10 1 1 6.3702
1 10 1 1 9 2 0 2.9420
1 11 24 2 23 2 0 3.5354
1 12 17 1 22 1 0 2.8290
