Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 19 1 0 0 0 0.0000
0 2 4 2 0 0 0 0.0000
0 3 10 2 0 0 0 0.0000
0 4 9 1 0 0 0 0.0000
0 5 15 1 0 0 0 0.0000
0 6 6 2 0 0 0 0.0000
0 7 5 1 0 0 0 0.0000
0 8 2 2 0 0 0 0.0000
0 9 11 2 0 0 0 0.0000
0 10 12 2 0 0 0 0.0000
0 11 20 1 0 0 0 0.0000
0 12 17 2 0 0 0 0.0000
1 1 6 1 16 2 1 4.2078
1 2 17 1 1 1 0 4.9414
1 3 20 2 24 2 1 3.2478
1 4 10 1 14 2 1 2.2205
1 5 12 1 18 2 1 5.8982
1 6 19 2 23 2 1 1.9977
1 7 4 1 7 1 0 3.6285
1 8 2 1 21 2 0 1.9546
1 9 5 2 13 1 1 2.9068
1 10 9 2 22 2 1 2.9575
1 11 11 1 3 2 1 2.7500
1 12 15 2 8 2 1 3.1815
