Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 7 2 0 0 0 0.0000
0 2 18 2 0 0 0 0.0000
0 3 8 1 0 0 0 0.0000
0 4 11 1 0 0 0 0.0000
0 5 10 1 0 0 0 0.0000
0 6 5 1 0 0 0 0.0000
0 7 20 1 0 0 0 0.0000
0 8 13 1 0 0 0 0.0000
0 9 1 2 0 0 0 0.0000
0 10 4 2 0 0 0 0.0000
0 11 9 1 0 0 0 0.0000
0 12 6 2 0 0 0 0.0000
1 1 18 1 15 1 1 2.8609
1 2 8 2 17 1 1 2.3786
1 3 11 2 2 1 1 4.6579
1 4 13 2 21 2 1 3.0315
1 5 4 1 19 2 0 5.7392
1 6 5 2 23 2 1 1.7416
1 7 9 2 24 1 1 4.5114
1 8 6 1 3 1 0 4.9470
1 9 10 2 14 2 1 2.9863
1 10 1 1 22 1 1 3.5529
1 11 7 1 16 1 1 1.9995
1 12 20 2 12 2 1 1.6451
