Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 23 1 0 0 0 0.0000
0 2 5 2 0 0 0 0.0000
0 3 10 1 0 0 0 0.0000
0 4 8 2 0 0 0 0.0000
0 5 14 1 0 0 0 0.0000
0 6 22 2 0 0 0 0.0000
0 7 9 2 0 0 0 0.0000
0 8 21 1 0 0 0 0.0000
0 9 3 2 0 0 0 0.0000
0 10 17 1 0 0 0 0.0000
0 11 13 2 0 0 0 0.0000
0 12 6 1 0 0 0 0.0000
1 1 13 1 18 2 1 2.6813
1 2 10 2 11 1 0 2.5777
1 3 3 1 2 1 1 2.9839
1 4 21 2 24 2 0 2.8948
1 5 5 1 12 1 0 2.6147
1 6 8 1 7 1 1 2.4563
1 7 22 1 1 2 1 2.2883
1 8 17 2 20 2 0 3.6314
1 9 23 2 16 2 0 3.8149
1 10 9 1 19 1 1 3.6513
1 11 6 2 15 2 1 2.0015
1 12 14 2 4 1 0 1.7975
