Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 11 2 0 0 0 0.0000
0 2 6 1 0 0 0 0.0000
0 3 22 1 0 0 0 0.0000
0 4 18 2 0 0 0 0.0000
0 5 15 1 0 0 0 0.0000
0 6 3 2 0 0 0 0.0000
0 7 10 1 0 0 0 0.0000
0 8 1 1 0 0 0 0.0000
0 9 19 1 0 0 0 0.0000
0 10 14 2 0 0 0 0.0000
0 11 12 2 0 0 0 0.0000
0 12 23 2 0 0 0 0.0000
1 1 15 2 8 2 1 2.1664
1 2 22 2 5 2 1 1.7398
1 3 11 1 9 1 0 1.8003
1 4 3 1 21 1 0 2.2597
1 5 1 2 16 1 1 2.2845
1 6 18 1 4 2 1 1.6444
1 7 23 1 20 1 1 1.8985
1 8 6 2 24 1 0 1.9237
1 9 19 2 13 2 1 2.2180
1 10 12 1 7 2 0 2.4285
1 11 10 2 2 1 0 1.6630
1 12 14 1 17 2 0 1.9181
