Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 2 1 0 0 0 0.0000
0 2 19 2 0 0 0 0.0000
0 3 21 1 0 0 0 0.0000
0 4 22 1 0 0 0 0.0000
0 5 20 2 0 0 0 0.0000
0 6 6 1 0 0 0 0.0000
0 7 13 2 0 0 0 0.0000
0 8 10 1 0 0 0 0.0000
0 9 15 2 0 0 0 0.0000
0 10 17 1 0 0 0 0.0000
0 11 12 1 0 0 0 0.0000
0 12 8 1 0 0 0 0.0000
1 1 22 2 24 2 1 2.8169
1 2 21 2 23 2 0 2.8616
1 3 12 2 11 1 1 5.9187
1 4 10 2 7 1 1 4.4156
1 5 6 2 14 1 1 9.0796
1 6 2 2 16 2 0 6.3051
1 7 15 1 5 2 1 5.6731
1 8 20 1 9 2 0 6.6578
1 9 13 1 3 1 1 3.4793
1 10 17 2 18 2 1 2.6108
1 11 8 2 4 1 1 1.8153
1 12 19 1 1 2 1 2.6111
