Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 8 1 0 0 0 0.0000
0 2 22 1 0 0 0 0.0000
0 3 10 1 0 0 0 0.0000
0 4 12 1 0 0 0 0.0000
0 5 4 2 0 0 0 0.0000
0 6 18 1 0 0 0 0.0000
0 7 15 1 0 0 0 0.0000
0 8 16 1 0 0 0 0.0000
0 9 5 1 0 0 0 0.0000
0 10 17 2 0 0 0 0.0000
0 11 21 2 0 0 0 0.0000
0 12 11 1 0 0 0 0.0000
1 1 17 1 24 1 1 2.9781
1 2 18 2 20 2 1 1.2048
1 3 15 2 3 2 0 1.2773
1 4 22 2 19 2 1 1.1551
1 5 12 2 7 2 1 1.4695
1 6 11 2 6 1 1 1.1636
1 7 21 1 2 2 1 3.9248
1 8 8 2 1 1 1 1.2729
1 9 10 2 14 2 1 6.0220
1 10 16 2 13 1 1 0.9106
1 11 4 1 23 2 1 2.6029
1 12 5 2 9 2 1 7.0913
