Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 17 1 0 0 0 0.0000
0 2 12 2 0 0 0 0.0000
0 3 18 1 0 0 0 0.0000
0 4 19 1 0 0 0 0.0000
0 5 3 2 0 0 0 0.0000
0 6 2 1 0 0 0 0.0000
0 7 24 1 0 0 0 0.0000
0 8 7 1 0 0 0 0.0000
0 9 1 1 0 0 0 0.0000
0 10 8 1 0 0 0 0.0000
0 11 10 2 0 0 0 0.0000
0 12 11 2 0 0 0 0.0000
1 1 10 1 16 2 1 2.4075
1 2 18 2 4 1 1 4.2170
1 3 3 1 22 2 1 1.6458
1 4 12 1 5 2 1 5.6272
1 5 1 2 6 1 1 9.3870
1 6 2 2 9 2 0 4.4428
1 7 8 2 23 1 1 4.0149
1 8 11 1 15 1 1 2.0914
1 9 17 2 21 1 0 5.6352
1 10 19 2 13 1 1 4.0986
1 11 7 2 20 1 0 1.8134
1 12 24 2 14 1 1 3.2375
