Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 10 2 0 0 0 0.0000
0 2 18 2 0 0 0 0.0000
0 3 9 1 0 0 0 0.0000
0 4 23 1 0 0 0 0.0000
0 5 3 1 0 0 0 0.0000
0 6 24 2 0 0 0 0.0000
0 7 21 2 0 0 0 0.0000
0 8 20 1 0 0 0 0.0000
0 9 5 1 0 0 0 0.0000
0 10 19 1 0 0 0 0.0000
0 11 1 2 0 0 0 0.0000
0 12 4 1 0 0 0 0.0000
1 1 24 1 7 1 1 5.5020
1 2 20 2 8 1 1 2.9716
1 3 1 1 15 1 1 3.7115
1 4 21 1 16 2 1 7.8253
1 5 3 2 14 1 1 8.6813
1 6 19 2 12 2 0 4.1045
1 7 4 2 11 1 0 10.6163
1 8 9 2 2 1 1 7.8665
1 9 18 1 13 2 0 12.4359
1 10 23 2 17 1 0 9.2345
1 11 10 1 22 2 1 7.8048
1 12 5 2 6 2 0 2.8673
