Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 23 1 0 0 0 0.0000
0 2 9 1 0 0 0 0.0000
0 3 10 2 0 0 0 0.0000
0 4 15 1 0 0 0 0.0000
0 5 4 1 0 0 0 0.0000
0 6 24 2 0 0 0 0.0000
0 7 21 2 0 0 0 0.0000
0 8 18 1 0 0 0 0.0000
0 9 11 1 0 0 0 0.0000
0 10 17 1 0 0 0 0.0000
0 11 2 2 0 0 0 0.0000
0 12 14 2 0 0 0 0.0000
1 1 11 2 6 2 1 2.6502
1 2 9 2 20 1 1 5.1612
1 3 24 1 5 2 1 3.5466
1 4 23 2 19 1 1 4.6034
1 5 21 1 8 2 0 5.8206
1 6 4 2 16 2 1 3.0950
1 7 2 1 13 1 1 6.1020
1 8 10 1 12 1 1 5.0445
1 9 17 2 7 2 1 3.3796
1 10 14 1 3 2 0 3.4437
1 11 18 2 1 1 1 3.1512
1 12 15 2 22 1 1 3.7442
