Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 16 1 0 0 0 0.0000
0 2 17 2 0 0 0 0.0000
0 3 3 1 0 0 0 0.0000
0 4 9 2 0 0 0 0.0000
0 5 4 1 0 0 0 0.0000
0 6 5 2 0 0 0 0.0000
0 7 23 2 0 0 0 0.0000
0 8 6 1 0 0 0 0.0000
0 9 2 1 0 0 0 0.0000
0 10 14 2 0 0 0 0.0000
0 11 20 2 0 0 0 0.0000
0 12 12 1 0 0 0 0.0000
1 1 17 1 11 2 1 3.5734
1 2 16 2 18 2 1 5.4292
1 3 12 2 21 1 1 3.3219
1 4 6 2 8 1 1 2.2100
1 5 5 1 22 2 1 5.0039
1 6 3 2 1 2 1 5.0516
1 7 9 1 15 2 0 3.9212
1 8 2 2 10 2 1 3.0702
1 9 20 1 13 2 0 4.2864
1 10 4 2 7 1 1 3.2910
1 11 14 1 24 1 1 3.5115
1 12 23 1 19 2 1 2.1144
