Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 7 2 0 0 0 0.0000
0 2 22 2 0 0 0 0.0000
0 3 21 2 0 0 0 0.0000
0 4 10 1 0 0 0 0.0000
0 5 4 1 0 0 0 0.0000
0 6 5 2 0 0 0 0.0000
0 7 3 1 0 0 0 0.0000
0 8 20 2 0 0 0 0.0000
0 9 11 2 0 0 0 0.0000
0 10 18 1 0 0 0 0.0000
0 11 1 2 0 0 0 0.0000
0 12 24 2 0 0 0 0.0000
1 1 7 1 8 2 1 6.0334
1 2 11 1 17 2 0 9.2460
1 3 20 1 12 2 0 2.7997
1 4 5 1 23 2 1 9.3402
1 5 10 2 2 2 1 6.1776
1 6 18 2 16 2 1 12.7481
1 7 22 1 14 2 1 6.0651
1 8 24 1 19 1 1 6.0614
1 9 21 1 15 2 1 6.4394
1 10 3 2 9 2 1 14.7372
1 11 4 2 6 2 1 3.8970
1 12 1 1 13 2 1 16.8881
