Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 4 1 0 0 0 0.0000
0 2 7 2 0 0 0 0.0000
0 3 22 1 0 0 0 0.0000
0 4 17 1 0 0 0 0.0000
0 5 2 1 0 0 0 0.0000
0 6 5 1 0 0 0 0.0000
0 7 1 1 0 0 0 0.0000
0 8 14 2 0 0 0 0.0000
0 9 20 1 0 0 0 0.0000
0 10 23 2 0 0 0 0.0000
0 11 11 1 0 0 0 0.0000
0 12 18 2 0 0 0 0.0000
1 1 14 1 9 1 1 2.6063
1 2 20 2 24 1 0 2.1001
1 3 23 1 10 2 1 1.5098
1 4 4 2 21 2 0 6.1016
1 5 1 2 13 2 1 2.9893
1 6 22 2 12 1 1 1.4295
1 7 2 2 6 2 1 1.7363
1 8 5 2 19 2 1 3.9593
1 9 7 1 8 1 0 1.5222
1 10 18 1 16 1 1 4.0484
1 11 17 2 3 2 0 1.8859
1 12 11 2 15 2 1 2.0480
