Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 24 1 0 0 0 0.0000
0 2 19 1 0 0 0 0.0000
0 3 22 2 0 0 0 0.0000
0 4 11 1 0 0 0 0.0000
0 5 1 1 0 0 0 0.0000
0 6 2 2 0 0 0 0.0000
0 7 6 2 0 0 0 0.0000
0 8 23 2 0 0 0 0.0000
0 9 21 1 0 0 0 0.0000
0 10 3 1 0 0 0 0.0000
0 11 18 2 0 0 0 0.0000
0 12 16 1 0 0 0 0.0000
1 1 18 1 14 1 1 4.1917
1 2 2 1 13 1 0 3.2485
1 3 19 2 20 1 1 3.1509
1 4 16 2 5 2 1 2.3370
1 5 22 1 8 2 1 3.8673
1 6 1 2 4 1 1 4.6328
1 7 21 2 9 2 1 2.0237
1 8 11 2 10 2 1 1.9909
1 9 23 1 15 2 1 3.0316
1 10 6 1 17 2 1 5.0221
1 11 3 2 7 2 0 3.5256
1 12 24 2 12 2 0 4.6089
