Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 9 2 0 0 0 0.0000
0 2 1 2 0 0 0 0.0000
0 3 3 1 0 0 0 0.0000
0 4 10 1 0 0 0 0.0000
0 5 5 2 0 0 0 0.0000
0 6 7 1 0 0 0 0.0000
0 7 6 1 0 0 0 0.0000
0 8 23 2 0 0 0 0.0000
0 9 14 2 0 0 0 0.0000
0 10 4 2 0 0 0 0.0000
0 11 19 1 0 0 0 0.0000
0 12 17 2 0 0 0 0.0000
1 1 6 2 2 1 1 2.5240
1 2 7 2 8 1 1 5.5720
1 3 17 1 20 1 1 4.3782
1 4 23 1 11 1 1 3.1767
1 5 5 1 13 1 1 5.7190
1 6 1 1 12 2 1 5.8709
1 7 4 1 22 1 1 3.2103
1 8 9 1 24 2 1 4.3365
1 9 10 2 16 2 1 3.6562
1 10 19 2 15 1 0 3.9783
1 11 14 1 21 1 0 6.3997
1 12 3 2 18 2 1 3.9162
