Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 23 1 0 0 0 0.0000
0 2 3 1 0 0 0 0.0000
0 3 5 2 0 0 0 0.0000
0 4 2 1 0 0 0 0.0000
0 5 4 1 0 0 0 0.0000
0 6 22 2 0 0 0 0.0000
0 7 18 1 0 0 0 0.0000
0 8 24 2 0 0 0 0.0000
0 9 19 2 0 0 0 0.0000
0 10 1 2 0 0 0 0.0000
0 11 13 1 0 0 0 0.0000
0 12 6 1 0 0 0 0.0000
1 1 4 2 11 2 0 5.6412
1 2 19 1 16 2 0 7.3272
1 3 23 2 20 2 0 10.0396
1 4 5 1 12 1 1 8.2366
1 5 3 2 17 2 0 6.0998
1 6 18 2 8 2 1 7.6629
1 7 1 1 9 2 1 7.9808
1 8 13 2 15 2 1 9.4667
1 9 22 1 14 1 1 4.5101
1 10 6 2 7 1 1 3.6649
1 11 2 2 10 2 1 8.3326
1 12 24 1 21 2 1 4.6135
