Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 2 2 0 0 0 0.0000
0 2 10 1 0 0 0 0.0000
0 3 1 1 0 0 0 0.0000
0 4 11 1 0 0 0 0.0000
0 5 12 2 0 0 0 0.0000
0 6 7 1 0 0 0 0.0000
0 7 8 2 0 0 0 0.0000
0 8 13 2 0 0 0 0.0000
0 9 20 1 0 0 0 0.0000
0 10 5 1 0 0 0 0.0000
0 11 22 1 0 0 0 0.0000
0 12 16 1 0 0 0 0.0000
1 1 20 2 4 1 1 3.7226
1 2 11 2 23 1 1 4.3702
1 3 8 1 18 1 1 2.6427
1 4 13 1 24 1 1 3.9035
1 5 10 2 6 1 1 3.3685
1 6 2 1 15 2 0 2.0873
1 7 7 2 19 2 1 3.4630
1 8 1 2 14 1 1 5.0349
1 9 16 2 17 1 1 4.4991
1 10 22 2 21 2 1 4.2452
1 11 12 1 3 1 0 3.2770
1 12 5 2 9 2 1 5.3311
