Session Trial TargetID ImageVersion DistractorID Response Correct ResposeTime
0 1 7 1 0 0 0 0.0000
0 2 4 1 0 0 0 0.0000
0 3 21 2 0 0 0 0.0000
0 4 8 1 0 0 0 0.0000
0 5 1 2 0 0 0 0.0000
0 6 19 1 0 0 0 0.0000
0 7 22 2 0 0 0 0.0000
0 8 15 2 0 0 0 0.0000
0 9 10 1 0 0 0 0.0000
0 10 23 1 0 0 0 0.0000
0 11 18 1 0 0 0 0.0000
0 12 2 2 0 0 0 0.0000
1 1 2 1 11 2 1 5.5822
1 2 21 1 17 2 1 11.3087
1 3 22 1 20 1 1 2.3354
1 4 18 2 12 2 0 6.5988
1 5 1 1 9 1 0 7.5102
1 6 10 2 14 2 1 3.7541
1 7 7 2 24 1 1 5.7482
1 8 19 2 3 2 0 6.1001
1 9 15 1 5 2 1 3.9959
1 10 4 2 6 2 1 3.6365
1 11 23 2 16 1 1 2.3645
1 12 8 2 13 1 1 5.4278
